id,imdb_id,original_language,original_title,release_date,title,video
35221,tt1381505,en,Father of Invention,2010-02-14,Father of Invention,FALSE
109991,tt0051082,ru,Tikhiy Don,1957-01-05,Quiet Flows the Don,FALSE
130650,tt0047099,fr,Huis clos,1954-12-22,No Exit,FALSE
131792,tt1829648,en,At Sea,2007-09-07,At Sea,FALSE
30014,tt0042579,en,House by the River,1950-03-25,House by the River,FALSE
58732,tt0037563,en,The Bullfighters,1945-05-01,The Bullfighters,FALSE
133123,tt0003489,it,Gli ultimi giorni di Pompeii,1913-08-13,The Last Days of Pompeii,FALSE
75803,tt1908471,en,Catching Hell,2011-09-27,Catching Hell,FALSE
68817,tt1068242,en,Footloose,2011-10-06,Footloose,FALSE
60935,tt0905372,en,The Thing,2011-10-12,The Thing,FALSE
53344,tt1236472,en,Lemmy,2010-03-15,Lemmy,FALSE
59437,tt1533013,en,Beautiful Boy,2010-09-12,Beautiful Boy,FALSE
70875,tt1981703,en,The Harvest (La Cosecha),2011-07-29,The Harvest (La Cosecha),FALSE
76543,tt1204340,en,Tyrannosaur,2011-10-07,Tyrannosaur,FALSE
75969,tt1729211,de,Männerherzen... und die ganz ganz große Liebe,2011-09-06,Men in the City 2,FALSE
71933,tt0089714,pl,"O-bi, o-ba: Koniec cywilizacji",1985-06-28,"O-Bi, O-Ba: The End of Civilization",FALSE
27999,tt0049405,en,The Killer Is Loose,1956-03-02,The Killer Is Loose,FALSE
50837,tt1441326,en,Martha Marcy May Marlene,2011-10-21,Martha Marcy May Marlene,FALSE
71859,tt1242460,en,We Need to Talk About Kevin,2011-09-28,We Need to Talk About Kevin,FALSE
69480,tt1704619,en,Tabloid,2010-10-01,Tabloid,FALSE
43688,tt0025590,en,The Old Fashioned Way,1934-07-13,The Old Fashioned Way,FALSE
70009,tt1738387,en,The River Murders,2011-06-30,The River Murders,FALSE
10005,tt0497329,en,Behind Enemy Lines II: Axis of Evil,2006-10-17,Behind Enemy Lines II: Axis of Evil,FALSE
79094,tt0061664,it,Il figlio di Django,1967-05-26,Return of Django,FALSE
52451,tt1509767,en,The Three Musketeers,2011-08-31,The Three Musketeers,FALSE
49530,tt1637688,en,In Time,2011-10-27,In Time,FALSE
70925,tt1438216,en,Oranges and Sunshine,2010-10-08,Oranges and Sunshine,FALSE
18916,tt1182924,fr,L'Emmerdeur,2008-01-01,A Pain in the Ass,FALSE
62728,tt1233192,en,Brighton Rock,2010-09-13,Brighton Rock,FALSE
46724,tt0052997,en,The League of Gentlemen,1960-04-05,The League of Gentlemen,FALSE
45013,tt1283887,en,Burning Palms,2010-04-23,Burning Palms,FALSE
44754,tt0466893,en,Margaret,2011-09-30,Margaret,FALSE
72113,tt1692486,en,Carnage,2011-09-16,Carnage,FALSE
71677,tt1436568,en,Assassination Games,2011-07-28,Assassination Games,FALSE
50839,tt1615147,en,Margin Call,2011-09-28,Margin Call,FALSE
71821,tt0097942,id,Leák,1981-01-01,Mystics in Bali,FALSE
37079,tt0051666,en,God's Little Acre,1958-09-23,God's Little Acre,FALSE
23807,tt0085125,en,2019 - Dopo la caduta di New York,1983-07-22,2019: After the Fall of New York,FALSE
52297,tt0783476,en,Alaska: Silence And Solitude,2005-09-06,Alaska: Silence And Solitude,FALSE
85766,tt1084683,en,The Frozen North,2006-12-25,The Frozen North,FALSE
206052,tt0038816,en,Out California Way,1946-12-15,Out California Way,FALSE
72571,tt1778304,en,Paranormal Activity 3,2011-10-19,Paranormal Activity 3,FALSE
72432,tt1582248,en,Puncture,2011-09-23,Puncture,FALSE
71157,tt1661420,fr,Polisse,2011-10-06,Polisse,FALSE
45156,tt1440161,en,A Little Bit of Heaven,2011-02-03,A Little Bit of Heaven,FALSE
61730,tt1372306,en,Year of the Carnivore,2009-05-01,Year of the Carnivore,FALSE
104449,tt0079710,en,A Perfect Couple,1979-04-06,A Perfect Couple,FALSE
113105,tt0077640,it,La guerra dei robot,1978-01-01,The War of the Robots,FALSE
70500,tt0086141,en,Prisoners of the Lost Universe,1983-08-15,Prisoners of the Lost Universe,FALSE
139863,tt2058583,es,Bertsolari,2011-10-13,Bertsolari,FALSE
3966,tt0038367,en,Blondie Knows Best,1946-10-17,Blondie Knows Best,FALSE
58233,tt1634122,en,Johnny English Reborn,2011-09-15,Johnny English Reborn,FALSE
59965,tt1600195,en,Abduction,2011-09-22,Abduction,FALSE
69310,tt1699513,zh,建黨偉業,2011-01-01,Beginning of the Great Revival,FALSE
53487,tt1440345,en,This Must Be the Place,2011-10-01,This Must Be the Place,FALSE
76025,tt1723811,en,Shame,2011-10-02,Shame,FALSE
43845,tt0030424,en,La Marseillaise,1938-02-02,La Marseillaise,FALSE
92751,tt0074829,it,La lupa mannara,1976-03-18,Werewolf Woman,FALSE
42696,tt0061912,sr,Ljubavni slucaj ili tragedija sluzbenice P.T.T.,1967-09-22,"Love Affair, or the Case of the Missing Switchboard Operator",FALSE
138535,tt0156246,en,11 x 14,1977-04-16,11 x 14,FALSE
83354,tt0051114,es,The True Story of Jesse James,1957-03-22,The True Story of Jesse James,FALSE
12838,tt0486751,fr,Chacun sa nuit,2006-07-21,One to Another,FALSE
22819,tt1037004,en,American Son,2008-01-01,American Son,FALSE
113137,tt0163559,en,The Book of Stars,1999-06-06,The Book of Stars,FALSE
94623,tt0066997,en,Directed by John Ford,1971-10-06,Directed by John Ford,FALSE
123334,tt0492494,en,TV Junkie,2006-08-03,TV Junkie,FALSE
46147,tt1664892,no,Sykt lykkelig,2010-11-05,"Happy, Happy",FALSE
57602,tt1639901,fr,Un homme qui crie,2010-09-28,A Screaming Man,FALSE
86126,tt0291507,es,Taxi Para 3,2001-08-02,A Cab for Three,FALSE
28687,tt0443678,en,Unholy,2007-09-04,Unholy,FALSE
140003,tt0086936,en,Ballade vom kleinen Soldaten,1984-11-05,Ballad of the Little Soldier,FALSE
58069,tt0800341,ko,화려한 휴가,2007-07-25,May 18,FALSE
72172,tt1143148,en,Cinco días sin Nora,2008-10-06,Nora's Will,FALSE
63492,tt0770703,en,What's Your Number?,2011-09-30,What's Your Number?,FALSE
69668,tt1462041,en,Dream House,2011-09-30,Dream House,FALSE
65992,tt1715802,en,How to Die in Oregon,2011-01-01,How to Die in Oregon,FALSE
58511,tt1185600,it,Improvvisamente l'inverno scorso,2008-02-12,"Suddenly, Last Winter",FALSE
27642,tt0060877,en,Queen of Blood,1966-03-01,Queen of Blood,FALSE
47342,tt0091818,en,Radioactive Dreams,1986-09-19,Radioactive Dreams,FALSE
70670,tt1614989,en,Hodejegerne,2011-08-04,Headhunters,FALSE
69735,tt1672723,en,Batman: Year One,2011-09-27,Batman: Year One,FALSE
126015,tt1552976,en,America before Columbus,2009-11-22,America before Columbus,FALSE
139467,tt0075730,pl,Barwy Ochronne,1977-01-28,Camouflage,FALSE
344741,tt0105087,pl,Pajęczarki,,Pajęczarki,FALSE
32909,tt1308138,zh,花木兰,2009-11-26,Mulan: Rise of a Warrior,FALSE
47273,tt1409006,en,Campus Radio,2011-01-01,Campus Radio,FALSE
45610,tt1586752,en,Machine Gun Preacher,2011-09-23,Machine Gun Preacher,FALSE
77801,tt1784538,en,Miss Representation,2011-01-20,Miss Representation,FALSE
78309,tt1488164,en,Answer This!,2011-10-13,Answer This!,FALSE
81315,tt0064570,en,Lalka,1968-11-07,The Doll,FALSE
61891,tt1521197,en,Anonymous,2011-10-21,Anonymous,FALSE
46934,tt1183911,en,Mr. Nice,2010-10-07,Mr. Nice,FALSE
62614,tt1382722,fi,Hella W,2011-01-01,Hella W,FALSE
82020,tt0097017,en,The Carpenter,1988-08-27,The Carpenter,FALSE
70196,tt1653700,en,The Veteran,2011-04-29,The Veteran,FALSE
56122,tt0047313,en,L'oro di Napoli,1954-12-03,The Gold of Naples,FALSE
18865,tt0475243,en,Crashing,2007-01-01,Crashing,FALSE
79031,tt0294279,fr,Aime ton père,2002-11-13,A Loving Father,FALSE
72494,tt0075140,de,Der Richter und sein Henker,1975-08-31,End of the Game,FALSE
79401,tt0042513,en,Gone to Earth,1950-11-06,Gone to Earth,FALSE
69217,tt0313285,en,Black Cadillac,2003-01-01,Black Cadillac,FALSE
61121,tt0848577,sv,Colorado Avenue,2007-09-07,Colorado Avenue,FALSE
28414,tt0193171,da,En forårsdag i Helvede,1977-02-25,A Sunday in Hell: Paris-Roubaix,FALSE
83147,tt0067003,en,Doc,1971-08-01,Doc,FALSE
18520,tt0799916,en,Al Franken - God Spoke,2006-01-01,Al Franken - God Spoke,FALSE
27012,tt0068306,en,Bone,1972-07-01,Bone,FALSE
42605,tt0064400,en,Hamlet,1969-12-21,Hamlet,FALSE
22396,tt0077327,it,"Amore, piombo e furore",1978-08-04,"China 9, Liberty 37",FALSE
59108,tt0471042,en,Tower Heist,2011-11-02,Tower Heist,FALSE
88794,tt1616195,en,J. Edgar,2011-11-09,J. Edgar,FALSE
27769,tt0102960,en,Sometimes They Come Back,1991-05-07,Sometimes They Come Back,FALSE
73499,tt1646980,en,The Double,2011-10-27,The Double,FALSE
14127,tt0473464,en,Cherry Crush,2007-02-16,Cherry Crush,FALSE
49411,tt0066540,en,WUSA,1970-08-19,WUSA,FALSE
17578,tt0983193,en,The Adventures of Tintin,2011-10-25,The Adventures of Tintin,FALSE
60387,tt0050805,en,Operation Mad Ball,1957-01-01,Operation Mad Ball,FALSE
74536,tt1535612,en,The Son of No One,2011-11-04,The Son of No One,FALSE
52799,tt1368491,es,Contracorriente,2009-09-23,Undertow,FALSE
40658,tt1510934,en,Starsuckers,2009-09-30,Starsuckers,FALSE
39450,tt0892904,en,White on Rice,2009-05-31,White on Rice,FALSE
95448,tt1781843,fr,L'Exercice de l'État,2011-10-26,The Minister,FALSE
36261,tt0070684,zh,十三太保,1970-08-14,The Heroic Ones,FALSE
65229,tt1847731,fr,Tomboy,2011-04-20,Tomboy,FALSE
25656,tt1016307,ja,めがね,2007-09-22,Glasses,FALSE
64347,tt0110958,fr,Regarde les hommes tomber,1994-08-31,See How They Fall,FALSE
6360,tt0815092,fr,Actrices,2007-05-19,Actresses,FALSE
38683,tt0036716,en,Cobra Woman,1944-05-12,Cobra Woman,FALSE
157924,tt2806964,en,Pompeii: The Mystery of the People Frozen in Time,2013-03-27,Pompeii: The Mystery of the People Frozen in Time,FALSE
47189,tt0063527,cs,Rozmarné léto,1968-05-24,Capricious Summer,FALSE
52472,tt0112454,en,Bandwagon,1996-01-08,Bandwagon,FALSE
125943,tt0304023,en,Flower & Garnet,2002-08-26,Flower & Garnet,FALSE
40592,tt0443231,ja,ロフト,2005-10-07,Loft,FALSE
149117,tt0983242,ru,Уборная история — любовная история,2008-01-01,Lavatory Lovestory,FALSE
19034,tt0082357,cs,Zánik domu Usherů,1981-01-01,The Fall of the House of Usher,FALSE
199072,tt0053450,it,Woman Obsessed,1959-05-27,Woman Obsessed,FALSE
65044,tt0467506,zh,Zhai bian,2005-09-15,The Heirloom,FALSE
75964,tt1113829,en,George Harrison: Living in the Material World,2011-10-05,George Harrison: Living in the Material World,FALSE
44826,tt0970179,en,Hugo,2011-11-22,Hugo,FALSE
50875,tt1562568,en,Higher Ground,2011-08-26,Higher Ground,FALSE
70578,tt1674784,en,Trespass,2011-10-13,Trespass,FALSE
14673,tt0088044,en,Savage Streets,1984-08-30,Savage Streets,FALSE
36142,tt1485698,en,Dom zły,2009-11-27,The Dark House,FALSE
109435,tt0022436,en,Street Scene,1931-09-05,Street Scene,FALSE
56489,tt0110335,de,Die letzten Männer,1995-10-03,The Last Real Men,FALSE
263600,tt1010005,en,Election Day,2007-03-10,Election Day,FALSE
37958,tt1253864,en,Immortals,2011-11-10,Immortals,FALSE
71880,tt0810913,en,Jack and Jill,2011-11-11,Jack and Jill,FALSE
37736,tt0391483,en,Take Out,2004-05-13,Take Out,FALSE
185292,tt0065541,en,Chesty: A Tribute to a Legend,1976-04-04,Chesty: A Tribute to a Legend,FALSE
75311,tt1325014,en,The People vs. George Lucas,2010-03-14,The People vs. George Lucas,FALSE
54421,tt0116962,zh,麻將,1996-12-07,Mahjong,FALSE
28629,tt0010821,de,Unheimliche Geschichten,1919-11-05,Eerie Tales,FALSE
31222,tt1530970,en,Progression,2009-01-01,Progression,TRUE
26738,tt1234550,en,Rage,2009-09-24,Rage,FALSE
62630,tt1270262,en,The Devil's Double,2011-02-11,The Devil's Double,FALSE
70586,tt1748197,en,Setup,2011-11-04,Setup,FALSE
84427,tt1660379,fr,L'Apollonide : Souvenirs de la Maison Close,2011-09-20,House of Tolerance,FALSE
94336,tt2587742,de,Dreileben: Etwas Besseres als den Tod,2011-04-13,Dreileben: Beats Being Dead,FALSE
51994,tt1700844,en,The Deep Blue Sea,2011-09-11,The Deep Blue Sea,FALSE
47099,tt0157124,en,Tueur à gages,1998-01-01,Killer,FALSE
121462,tt0311750,ko,사랑방 손님과 어머니,1961-08-26,My Mother and Her Guest,FALSE
51248,tt1712159,en,11-11-11,2011-11-11,11-11-11,FALSE
77365,tt1972663,en,Into the Abyss,2011-11-11,Into the Abyss,FALSE
75233,tt1736633,no,"Oslo, 31. august",2011-08-31,"Oslo, August 31st",FALSE
12428,tt1284576,ru,Бумажный солдат,2008-11-13,Paper Soldier,FALSE
4790,tt0071890,fr,Nada,1974-03-21,The Nada Gang,FALSE
17495,tt0758799,en,Whatever Lola wants,2007-12-11,Whatever Lola wants,FALSE
80607,tt0085390,en,Daffy Duck's Movie: Fantastic Island,1983-08-05,Daffy Duck's Movie: Fantastic Island,FALSE
61985,tt0027200,en,Westward Ho,1935-08-19,Westward Ho,FALSE
53328,tt1787816,en,The Last Mountain,2011-06-03,The Last Mountain,FALSE
65831,tt1667691,de,Sasha,2011-03-24,Sasha,FALSE
72875,tt1637687,es,De mayor quiero ser soldado,2010-10-14,I Want to Be a Soldier,FALSE
60422,tt1719071,en,Another Happy Day,2011-11-18,Another Happy Day,FALSE
238616,tt0042247,en,The Big Hangover,1950-05-26,The Big Hangover,FALSE
55292,tt1533749,cn,新少林寺,2011-01-20,Shaolin,FALSE
40350,tt0067119,en,Fright,1971-01-01,Fright,FALSE
43252,tt0051016,en,The Story of Mankind,1957-11-08,The Story of Mankind,FALSE
114975,tt0048806,en,Wichita,1955-07-03,Wichita,FALSE
9364,tt1181614,en,Wuthering Heights,2011-09-05,Wuthering Heights,FALSE
48014,tt0070078,en,From Beyond the Grave,1974-02-23,From Beyond the Grave,FALSE
59206,tt1714861,en,LennoNYC,2010-09-25,LennoNYC,FALSE
11403,tt1241329,en,The River Why,2010-04-09,The River Why,FALSE
47320,tt1315350,en,Cherry,2011-10-01,Cherry,FALSE
125249,tt0035665,en,The Bat Man,1943-07-16,The Bat Man,FALSE
93560,tt0041162,en,Batman and Robin,1949-05-26,Batman and Robin,FALSE
4195,tt0056165,fr,Landru,1963-01-25,Bluebeard,FALSE
14726,tt1149592,fr,Espion(s),2009-01-28,Espion(s),FALSE
4809,tt0048130,en,Good Morning Miss Dove,1955-11-23,Good Morning Miss Dove,FALSE
181537,tt0039556,en,The Late George Apley,1947-03-19,The Late George Apley,FALSE
119564,tt0023225,en,Million Dollar Legs,1932-07-08,Million Dollar Legs,FALSE
35543,tt0037749,en,The Great Flamarion,1945-01-14,The Great Flamarion,FALSE
65057,tt1033575,en,The Descendants,2011-09-09,The Descendants,FALSE
60420,tt1758692,en,Like Crazy,2011-10-28,Like Crazy,FALSE
64328,tt1204342,en,The Muppets,2011-11-22,The Muppets,FALSE
10109,tt0441263,zh,小白龍情海翻波,2004-10-28,The White Dragon,FALSE
50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,2011-03-15,The Twilight Saga: Breaking Dawn - Part 1,FALSE
65002,tt0082429,fr,Die Fälschung,1981-10-15,The Circle of Deceit,FALSE
107327,tt0065720,en,Figures in a Landscape,1970-11-21,Figures in a Landscape,FALSE
64983,tt0074184,fr,Barocco,1976-12-08,Barocco,FALSE
20859,tt0103843,en,Blown Away,1993-04-01,Blown Away,FALSE
57212,tt1568911,en,War Horse,2011-12-25,War Horse,FALSE
23514,tt0376136,en,The Rum Diary,2011-10-13,The Rum Diary,FALSE
75900,tt1655420,en,My Week with Marilyn,2011-10-17,My Week with Marilyn,FALSE
89086,tt0031973,en,Stanley and Livingstone,1939-08-18,Stanley and Livingstone,FALSE
31208,tt1485762,fr,"Non Ma Fille, Tu N'iras Pas Danser",2009-09-02,Making Plans for Lena,FALSE
131914,tt0141937,en,The Uninvited,1996-10-29,The Uninvited,FALSE
405280,tt0037086,en,Moonlight and Cactus,1944-09-08,Moonlight and Cactus,FALSE
202152,tt1268224,en,An Inconvenient Tax,2011-04-15,An Inconvenient Tax,FALSE
50036,tt1217426,en,Easier with Practice,2009-06-12,Easier with Practice,FALSE
296104,tt0032620,en,I Was an Adventuress,1940-05-10,I Was an Adventuress,FALSE
82397,tt0022335,en,Safe in Hell,1931-12-12,Safe in Hell,FALSE
25922,tt0984155,en,3 días (Before the Fall),2008-04-25,Three Days,FALSE
64124,tt1235552,fr,À l'aventure,2008-08-29,À l'aventure,FALSE
30784,tt0053740,en,The Criminal,1960-09-13,The Criminal,FALSE
24185,tt0433624,en,Il regista di matrimoni,2006-04-21,The Wedding Director,FALSE
79120,tt1714210,en,Weekend,2011-09-22,Weekend,FALSE
46770,tt0094076,en,Sur,1988-01-01,Sur,FALSE
22165,tt0973785,en,The Bridge to Nowhere,2009-08-17,The Bridge to Nowhere,FALSE
84473,tt0126004,fr,La rose de fer,1973-04-12,The Iron Rose,FALSE
83233,tt0083082,pt,Silvestre,1982-05-06,Silvestre,FALSE
39693,tt1602572,zh,歲月神偷,2010-04-11,Echoes of the Rainbow,FALSE
101124,tt0874421,en,Beijing Taxi,2011-06-25,Beijing Taxi,FALSE
61629,tt1290082,en,"Lebanon, Pa.",2011-04-29,"Lebanon, Pa.",FALSE
178452,tt0025263,en,Hollywood Party,1934-06-01,Hollywood Party,FALSE
85677,tt0035751,en,The Constant Nymph,1943-06-23,The Constant Nymph,FALSE
21244,tt0233509,fi,Cyclomania,2001-01-01,Cyclomania,FALSE
68634,tt1471195,pl,Moja krew,2009-06-19,My Flesh My Blood,FALSE
13060,tt0945571,en,Lifted,2006-12-28,Lifted,FALSE
76234,tt1754141,en,Living Will...,2011-10-04,Living Will...,FALSE
70590,tt1948150,hi,Singham,2011-07-22,Singham,FALSE
38407,tt1092634,en,Shanghai,2010-06-10,Shanghai,FALSE
125161,tt1092285,en,Tejút,2007-08-07,Milky Way,FALSE
94509,tt1079450,pt,El silencio antes de Bach (Die Stille vor Bach),2007-12-21,The Silence Before Bach,FALSE
20002,tt1091229,hi,Chandni Chowk To China,2009-01-16,Chandni Chowk To China,FALSE
221346,tt0028305,en,Stage Struck,1936-09-12,Stage Struck,FALSE
125700,tt0276951,fr,Faat Kiné,2001-02-11,Faat Kiné,FALSE
38336,tt1239426,ru,Стиляги,2008-12-25,Hipsters,FALSE
15157,tt1071358,en,Another Cinderella Story,2008-09-16,Another Cinderella Story,FALSE
173456,tt0028112,en,The Plough and the Stars,1936-12-26,The Plough and the Stars,FALSE
39463,tt0117973,en,True Blue,1996-11-15,True Blue,FALSE
30618,tt1181795,en,Bunraku,2010-09-01,Bunraku,FALSE
35841,tt0093431,en,The Lonely Passion of Judith Hearne,1987-12-23,The Lonely Passion of Judith Hearne,FALSE
29879,tt0016029,en,The Little Colonel,1935-02-22,The Little Colonel,FALSE
74135,tt1525836,ja,Gantz: Perfect Answer,2011-04-23,Gantz: Perfect Answer,FALSE
53457,tt1668200,fr,Elle s'appelait Sarah,2010-09-16,Sarah's Key,FALSE
17155,tt0831275,en,Bigga Than Ben,2008-11-18,Bigga Than Ben,FALSE
51409,tt1496005,en,The Tree,2010-05-23,The Tree,FALSE
25834,tt0086610,en,Xtro,1982-12-06,Xtro,FALSE
47226,tt0308363,fr,Heremakono,2002-05-19,Waiting for Happiness,FALSE
19305,tt1314269,da,Applaus,2009-09-24,Applause,FALSE
57431,tt1366344,en,The Sitter,2011-12-09,The Sitter,FALSE
64685,tt0477302,en,Extremely Loud & Incredibly Close,2011-12-24,Extremely Loud & Incredibly Close,FALSE
172908,tt0046432,en,Time Bomb,1953-02-05,Time Bomb,FALSE
29932,tt0095276,hu,Hanussen,1988-05-20,Hanussen,FALSE
28118,tt1461418,en,The Gruffalo,2009-12-25,The Gruffalo,FALSE
45708,tt1124388,en,Play the Game,2009-08-29,Play the Game,FALSE
26985,tt0405615,en,The 12 Dogs of Christmas,2005-11-01,The 12 Dogs of Christmas,FALSE
11625,tt0096842,fr,Astérix et le coup du menhir,1989-10-03,Asterix and the Big Fight,FALSE
9369,tt0109162,fr,Astérix et les Indiens,1994-09-27,Asterix Conquers America,FALSE
9642,tt0371552,fr,Astérix et les Vikings,2006-04-05,Asterix and the Vikings,FALSE
91367,tt1787797,en,Sing Your Song,2012-01-13,Sing Your Song,FALSE
79887,tt0035258,en,Rings on Her Fingers,1942-03-20,Rings on Her Fingers,FALSE
75622,tt1640548,en,Rampart,2011-11-23,Rampart,FALSE
65759,tt1402488,en,Happy Feet Two,2011-11-17,Happy Feet Two,FALSE
125769,tt0083560,en,Angel,1982-09-18,Angel,FALSE
91781,tt0079256,en,HealtH,1980-09-12,HealtH,FALSE
43444,tt0040092,it,L'amore,1948-10-30,Amore,FALSE
66488,tt0065086,en,That Cold Day in the Park,1969-06-08,That Cold Day in the Park,FALSE
51052,tt1430607,en,Arthur Christmas,2011-02-22,Arthur Christmas,FALSE
77635,tt1911600,es,Miss Bala,2011-09-11,Miss Bala,FALSE
80555,tt0052395,fr,Wind Across the Everglades,1958-09-11,Wind Across the Everglades,FALSE
80046,tt0059641,en,Red Line 7000,1965-11-09,Red Line 7000,FALSE
52661,tt0071089,en,99 and 44/100% Dead,1974-08-29,99 and 44/100% Dead,FALSE
25413,tt0037330,en,The Suspect,1944-12-01,The Suspect,FALSE
153102,tt0373653,en,12 Days of Terror,2005-07-05,12 Days of Terror,FALSE
182129,tt0063297,en,A Midsummer Night's Dream,1968-09-30,A Midsummer Night's Dream,FALSE
125506,tt0171340,en,Getting to Know You,1999-01-22,Getting to Know You,FALSE
85639,tt0048570,en,Run for Cover,1955-04-29,Run for Cover,FALSE
37721,tt1119123,en,Accidents Happen,2009-04-23,Accidents Happen,FALSE
56601,tt0473102,en,The Perfect Game,2010-04-01,The Perfect Game,FALSE
57585,tt1578882,en,Elephant White,2011-05-17,Elephant White,FALSE
91550,tt1634136,en,Violet & Daisy,2011-09-15,Violet & Daisy,FALSE
62046,tt1541160,en,Flypaper,2011-08-19,Flypaper,FALSE
70074,tt1308729,en,Bullet to the Head,2013-01-31,Bullet to the Head,FALSE
76163,tt1764651,en,The Expendables 2,2012-08-08,The Expendables 2,FALSE
13396,tt0084701,en,The Snowman,1982-12-26,The Snowman,FALSE
46020,tt1619880,en,Sharktopus,2010-09-25,Sharktopus,FALSE
43546,tt0036628,en,Bathing Beauty,1944-07-01,Bathing Beauty,FALSE
111607,tt0017540,en,What Price Glory,1926-11-23,What Price Glory,FALSE
